,name,rate,reviews_num,type,price_level,review,lat,lng,subtype,hotness
1378,Naked Japan Albert Park,4.5,13,Japanese,$$ - $$$,“Rustically Great”,-37.844791,144.950992,Japanese,71.5
1379,Isshin Ramen Bar,3.9,15,"Japanese, Sushi",$,"“Sushi, ramen, bento: food in Japanese style”",-37.8106559,144.9613038,Japanese,73.5
1380,Wing Loong Chinese Restaurtant,3.6,16,"Chinese, Asian",$$ - $$$,“Long hours”,-37.8067766,144.960073,Chinese,73.6
1565,Great Indian Wave,4.2,10,"Salvadoran, South American",$,“This was a Groupon deal and we liked the vegetable curry so much that we also...”,-37.8626953,145.283898,American,52
1382,The Tifin Room,4.4,13,"Indian, Fusion",$$ - $$$,“Great staff and very good curries.”,-37.8226837,145.0347837,Indian,70.2
1570,Donwoori,4.2,10,"Barbecue, Asian",,“Lovely Barbecue”,-37.8058098,144.9573021,Barbecue,52
1384,Grandma Noodles,3.8,15,"Chinese, Street Food",$$ - $$$,“No one at our table was eating rice … p...”,-37.8116021,144.9681535,Chinese,72
1385,Little Chef,3.8,15,"Chinese, Asian",$,“Worth for try”,-37.810695,144.9574372,Chinese,72
1386,Maria Cafe,4.7,12,"Cafe, Mexican",$$ - $$$,“Great!”,-37.9039732,145.3311464,Mexican,68.4
1387,Nar Bangkok,4.7,12,"Asian, Thai",$$ - $$$,“Lovely curry lunch”,-37.8355028,144.9758453,Thai,68.4
1388,Wok on the Dock,4.7,12,"Asian, Thai",$$ - $$$,“Good”,-37.8149798,144.9410099,Thai,68.4
1389,MPD Steak Kitchen Caulfield,4,14,"Steakhouse, Seafood",$$ - $$$,“Best steakhouse in Melbourne”,-37.8758161,145.0416234,Seafood,70
1575,Edward Abbott Food & Wine,4.6,9,,,“Great local wine bar”,-37.735644,144.918844,,50.4
1391,Pezzo,4,14,"Italian, Fast Food",$$ - $$$,“Pezzo - @whatepieats Review”,-37.8151111,144.9712035,Italian,70
1392,Crisp Pizza & Expresso,4,14,"Pizza, Fast Food",$,“Good takeaway”,35.6603016,139.7300387,Pizza,70
1393,Hangar Cafe,4,14,"Cafe, Australian",$,“That’s What I’m Talking About”,-37.8152008,144.9517974,Australian,70
1394,Vic’s Bar & Pool Room,4.3,13,"Bar, Pub",$$ - $$$,“Relaxing Bar”,44.8604389,-93.6606194,Pub,68.9
1395,Pho Vietnam Yummy,4.3,13,"Asian, Vietnamese",$,“Best noodle soup”,-37.8319053,144.9694042,Vietnamese,68.9
1396,Jang Gun,4.3,13,"Asian, Korean",$$ - $$$,“Delicious non-bbq Korean food”,-37.8135432,144.9559217,Korean,68.9
1576,My Sushi Japanese Cafe,4.6,9,,,“Great value and great portion”,-37.8147056,144.9726333,,50.4
1398,Niku Niku Japanese Gourmet,4.3,13,"Japanese, Asian",$$ - $$$,“Spicy Ramen and Yuzu Juice”,-37.810776,144.959036,Japanese,68.9
1399,Agostino,3.7,15,Italian,$$$$,“... gnocchi Gorgonzola with radicchio t...”,-37.7983796,144.9670662,Italian,70.5
1400,Cuff,4.6,12,"Cafe, Australian",,“Great coffee”,-37.8175763,144.9634445,Australian,67.2
1401,Copper and spoon,4.6,12,"Cafe, Australian",$$ - $$$,“Copper and spoon”,-37.7554095,144.9194678,Australian,67.2
1402,Barlog,4.6,12,"Cafe, Australian",$$ - $$$,“Pleasant outlook on the park”,-37.8199541,144.9483075,Australian,67.2
1403,Blu Nite,4.6,12,"Cafe, Pizza",$$ - $$$,“Best Restaurants in melbourne”,-37.816887,144.963291,Pizza,67.2
1404,Spencer & Co Wine Bar Provedore,3.9,14,"Wine Bar, Bar",$$ - $$$,“Great vibe”,22.5989762,88.4040552,Wine Bar,68.6
1405,Souperman Cafe,3.9,14,"Cafe, Soups",$,"“Panini, Salad, what else...”",-37.8103803,144.9667472,Caf�,68.6
1406,MINI BAR,4.2,13,Cafe,$,“Lovely food & great room service to...”,-37.8154489,144.9547725,Caf�,67.6
1407,Gyoza Gyoza,4.2,13,Japanese,$$ - $$$,“We decided to try Gyoza Gyoza.”,-37.811596,144.968981,Japanese,67.6
1408,Dot Spot,4.2,13,"Vietnamese, Asian",,“Breakfast Banh Mi & coffee”,-37.8166445,144.9540892,Vietnamese,67.6
1409,French Quarter Patissiere,4.2,13,"Cafe, French",$,“Super sized latte”,-37.8027058,144.9484346,French,67.6
1410,Spice China,3.9,14,"Chinese, Asian",$$ - $$$,“Sichuan Food without extreme heat”,-37.8114368,144.9610338,Chinese,68.6
1411,Wokks,3.9,14,"Asian, Chinese",$$ - $$$,“Street treasure”,-37.8040243,144.9630838,Chinese,68.6
1412,Royal Kebab and Cafe,4.5,12,"Fast Food, Turkish",$,“Great place for lunch”,-37.7949989,144.9485255,Trukish,66
1413,Pane E Pizzico Artisan Bakers,4.5,12,"Cafe, Italian",$$ - $$$,“A little bit of Italy”,-37.7441942,144.9108579,Italian,66
1414,Project 219,4.5,12,Cafe,,“Found by Accident”,-37.811432,144.967196,Caf�,66
1415,Favori Pizza,4.5,12,Pizza,$,“FAMILY DINNER at FAVORI PIZZA”,-37.8465156,144.9494934,Pizza,66
1416,WOODY.P,3,18,"Italian, Mediterranean",$$ - $$$,“Very good Italian”,-37.8156567,144.970479,Italian,72
1417,Hunters and Disciples,4.9,11,"Cafe, Australian",$,“Lovely cafe for breakfast or lunch”,-37.8071129,144.9455068,Australian,64.9
1418,Rock the Wok,4.1,13,"Asian, Thai",$,“Great food”,-37.815108,144.9572109,Thai,66.3
1419,Gekkazan,4.1,13,"Japanese, Sushi",$,“Delicious Ramen”,-37.8135508,144.9633906,Japanese,66.3
1420,Red Cliff Authentic Chinese Restaurant,4.1,13,"Chinese, Asian",$$ - $$$,“Just shy of 5 stars”,-37.8125912,144.9597801,Chinese,66.3
1421,Makoto Emporium,4.1,13,"Japanese, Sushi",$$ - $$$,“Nice but boring”,-37.8108298,144.9631335,Japanese,66.3
1422,NSHRY,4.1,13,"Cafe, Australian",,“Relaxing cafe with view”,-37.8494602,144.9513009,Australian,66.3
1423,Mister Margherita,4.4,12,"Italian, Pizza",$,“Best pizza and service”,-37.8326733,144.9690737,Italian,64.8
1424,Jane Doe Bar,4.4,12,"Bar, Pub",$$ - $$$,“Chilled drinks”,-37.8508109,144.9934289,Pub,64.8
1425,Atlas Vinifera,4.8,11,"Wine Bar, French",$$ - $$$,“Great service and amazing wine selection”,-37.819524,144.998817,French,63.8
1426,Spiga,3.5,15,"Cafe, Australian",$$ - $$$,“Good coffee & cake”,-37.8106502,144.962151,Australian,67.5
1427,O'bento,2.9,18,"Japanese, Asian",$,“Like sitting in Tokyo”,-37.8105347,144.9627377,Japanese,70.2
1428,Akaiito,4,13,"Japanese, Sushi",$$ - $$$,“We would definitely come back for our nigiri fix.”,-37.8178463,144.9628592,Japanese,65
1429,Nobel Greek Restaurant,4,13,"Mediterranean, Greek",$$ - $$$,“It's Greek food for  me”,-37.7370286,144.8920343,Mediterranean,65
1430,"Mallalieu Cafe, Boutique & Artisan Deli",4.7,11,"Cafe, Australian",$$ - $$$,“Delicious dirty chai!”,-37.822833,145.045108,Australian,62.7
1431,The Queensberry Pour House,4.7,11,Cafe,$$ - $$$,“Cool joint”,-37.80423,144.9620281,Caf�,62.7
1432,Cheek,4.7,11,"Australian, Steakhouse",$$ - $$$,“A very pleasant surprise”,-37.8110735,144.9642059,Australian,62.7
1577,Kisses for Kaos,4.6,9,,,“Takeaway”,-37.7488191,145.0020885,,50.4
1434,Balagan Kitchen,4.7,11,Middle Eastern,$,“Very noisy with basic furniture concrete...”,-37.8521272,144.994309,Middle Eastern,62.7
1579,Spicy Fusion,4.6,9,,,“Delicious”,-37.846536,144.9933832,,50.4
1436,Shinbashi Yakiniku,4.3,12,"Japanese, Barbecue",$$ - $$$,“Enjoyable all you can eat Japanese (90...”,-37.800042,144.967327,Japanese,63.6
1437,Maro's Pizza,4.3,12,"Pizza, Italian",$,“Great Pizzas - everything we asked for we...”,-37.9948311,145.0920809,Italian,63.6
1438,Mixity Restaurant & Cafe,4.3,12,"Bar, Cafe",$$ - $$$,“Well cooked rice and mixed kebabs.”,-37.801665,144.966565,Caf�,63.6
1439,La Cabra Hawthorn - Modern Mexican,4.3,12,"Mexican, South American",$$ - $$$,“OMG! Lunchtime Burrito”,-37.8304016,145.0558718,American,63.6
1440,Glassy Junction Cafe Bar Restaurant,3.2,16,"Indian, Asian",$$ - $$$,“Up there for good Melbourne Indian”,-37.8747433,145.0407205,Indian,67.2
1441,Melbourne Bornga,3.4,15,"Asian, Korean",$$ - $$$,“Top value Korean cuisine in an upmarket...”,-37.8114723,144.9644414,Korean,66
1587,Zambrero,4.1,10,,,“Sensational flavors”,-37.7970485,144.9607243,,51
1588,Niska Robotic Ice Cream Bar,4.1,10,Street Food,$$ - $$$,“Interesting attraction”,-37.8179221,144.9694772,,51
1444,Lilly In The Valley,3.9,13,"Asian, Chinese",$,"“Good ""Big Bowl Tum Yum Seafood Soup...”",-37.894177,145.308502,Chinese,63.7
1445,SL Coconut Tree,4.6,11,"Asian, Thai",$$ - $$$,“Been here twice and the food was amazing...”,-37.859499,145.240746,Thai,61.6
1446,Chimac Melbourne,4.6,11,"Asian, Korean",$$ - $$$,“Incredibly helpful staff.”,-37.8072084,144.9554925,Korean,61.6
1589,Pier Warehouse,4.1,10,"Fusion, Australian",$$ - $$$,“Very pleasant location at the waterfront”,-37.8417507,144.9317057,Australian,51
1448,Leonardos Pizza Palace,4.6,11,"Italian, Bar",$$ - $$$,“Nice wine and beers .”,-37.8010583,144.9686339,Italian,61.6
1449,Momotaro Rahmen,4.6,11,Japanese,,“Oishīdesu”,-37.8192621,145.0045692,Japanese,61.6
1450,Old Mates Pizza & Pasta,4.2,12,"Pizza, Italian",$$ - $$$,“OK Pizza”,-37.833333,144.960521,Italian,62.4
1451,Madame Saigon,4.2,12,"Vietnamese, Asian",,“Excellent Pho”,-37.7994783,144.9780189,Vietnamese,62.4
1452,L atelier de Monsieur truffe,4.2,12,"Cafe, Australian",,“Great decor. Food above average but no...”,-37.767612,144.972245,Australian,62.4
1453,Black Rice,4.2,12,Cafe,,“Nice lunch place near Spencer Street”,-37.8187376,144.9559022,Caf�,62.4
1590,Spin Cafe,4.1,10,,,“Breakfast done right”,-37.8167847,144.9577053,,51
1455,Simply Thai Southgate,2.8,18,"Asian, Thai",$,“Quick Thai”,-37.8202449,144.9662995,Thai,68.4
1595,Mapo Grill,3.7,11,"Barbecue, Asian",$$ - $$$,“Tasty Korean BBQ”,-37.8132665,144.9556535,Barbecue,51.7
1457,Tavistock House Cafe,4.5,11,"Cafe, Australian",$$ - $$$,“A pleasant spot”,-37.8182244,144.9613757,Australian,60.5
1458,Theodora's Bar and Grill,4.5,11,Greek,$$ - $$$,“Early Saturday night dinner for 4”,-37.8354534,144.960014,Europe,60.5
1459,Namoo Japanese Cafe,4.5,11,Japanese,$$ - $$$,“Tasty meals excellent service.”,-37.8146416,144.9603246,Japanese,60.5
1460,Zhou Zhou Bar,4.5,11,"Chinese, Asian",$$ - $$$,“Great service Asian Fusion and cocktails”,-37.843835,144.994428,Chinese,60.5
1461,Herbivore,4.5,11,Healthy,,“My veggie burger rocked”,-37.8462903,144.99402,healthy,60.5
1599,Fishers Craft Beer Bar,4.5,9,Australian,,“Great for functions!”,-37.8350025,144.9617486,Australian,49.5
1604,Burger Project,4.5,9,American,,“Overpriced and underdone”,-37.775502,144.971175,American,49.5
1464,Humbaba,4.5,11,Cafe,,“Great little cafe with lovely owners”,-37.8301839,144.9696911,Caf�,60.5
1465,Hello Jose,4.5,11,Mexican,$$ - $$$,“Fish taco”,-37.8062097,144.9556393,Mexican,60.5
1605,Kebabs R Yummy,4,10,,,“fresh salad variety”,-37.8319774,144.9697285,,50
1467,Tomodachi,4.5,11,"Sushi, Asian",,“Good sushi train”,-38.1479241,144.3592191,Japanese,60.5
1468,Komegashi,3.8,13,"Japanese, Asian",$,"“Quick, cheap and a good variety”",-37.812421,144.9535524,Japanese,62.4
1469,Black Cod,3.8,13,"Seafood, Australian",$$ - $$$,“Fish and chips with a view!”,28.1228905,-80.6744786,Australian,62.4
1470,Nam Loong Chinese Restaurant,3.8,13,"Chinese, Asian",,“Small but good Chinese restaurant”,-37.8113175,144.9671304,Chinese,62.4
1607,Think Asia Food court Crown,2,20,Asian,$,“Average food”,-37.8235609,144.9573335,Malaysian,60
1472,Squisito Bar,4.1,12,"Cafe, Italian",$$ - $$$,“Lovely meal and friendly service.”,-37.8104999,144.9662321,Italian,61.2
1473,Curry Corner,4.1,12,Indian,$,"“New Location Nr Victoria Market, Melbourne”",-37.8057118,144.9565589,Indian,61.2
1474,Cacutta Sweets,4.1,12,Indian,$,“Yummy deserts”,-37.9899668,145.2118084,Indian,61.2
1475,Palsaik Korean BBQ,4.1,12,"Asian, Korean",$$ - $$$,“Popular amongst Uni Students”,-37.811711,144.9683298,Korean,61.2
1476,Aer,4.1,12,"Bar, Pub",,“Saturday lunch”,-37.8128684,144.9712072,Pub,61.2
1477,Spirit of India,4.1,12,Indian,$$ - $$$,“Decent suburban eatery”,-37.7502463,145.0014055,Indian,61.2
1478,Pie Face,3.5,14,Cafe,$,“Australians like pies”,-37.8169651,144.9527979,Caf�,63
1609,Lollo,4.4,9,"Australian, Contemporary",$$ - $$$,“... delicious and their unique drink range was surprisingly very nice !! Real...”,-37.8182761,144.9603053,Australian,48.6
1480,Pappa Roti,4.4,11,"Cafe, Asian",$,“INDONESIA TREAT”,-37.9501997,145.1515348,Caf�,59.4
1481,Caddie Restaurant & Bar,4.4,11,"Australian, European",$$ - $$$,“Jacob”,-37.8254653,144.9971133,Australian,59.4
1482,Saluministi,4.4,11,Cafe,$$ - $$$,“Very Nice”,-37.818129,144.961075,Caf�,59.4
1483,Think Asia Takeaway Melbourne Central,2.3,21,"Asian, Chinese",$,“Great selection”,-37.8105767,144.962528,Chinese,69.3
1484,Nando's,3.7,13,European,$$ - $$$,“Right at the entrance of Melbourne Star”,-37.817553,144.964412,Europe,61.1
1485,Doc Martin's,4.8,10,Cafe,$$ - $$$,“Former Doctor Martins Tavern”,-37.811376,144.963379,Caf�,58
1614,The Attic Cafe,4.4,9,Australian,$,“Very nice salads”,-37.8256809,145.0499884,Australian,48.6
1487,Chi Kitchen,4,12,"Asian, Thai",$$ - $$$,“Girls date”,-37.814463,144.959754,Thai,60
1488,Sook Thai Kitchen & Bar,4.8,10,Thai,$$ - $$$,“Good Value”,-37.8054716,144.9832944,Thai,58
1489,Crust Gourmet Pizza Bar Melbourne CBD,4,12,Pizza,$$ - $$$,“Good pizza”,-37.8127005,144.9613844,Pizza,60
1490,Blue stone kitchen,4.8,10,Mediterranean,$$ - $$$,“Good dinner”,-37.6119108,145.0317898,Mediterranean,58
1491,No,3,16,European,,"“Nice atmosphere, but overpriced”",-37.8136276,144.9630576,Europe,64
1616,Diesel Bar and Eatery,4.4,9,"Asian, Australian",$$ - $$$,“Cool place to meet up with friends”,-37.8108021,144.9632919,Australian,48.6
1493,Headquarters Tavern,4,12,"Australian, Pub",$$ - $$$,“Nothing Special”,-37.7886467,144.905821,Australian,60
1494,Zen Izakaya,3,16,"Japanese, Sushi",$$ - $$$,“Tasteless and overcooked”,-37.824812,144.945973,Japanese,64
1495,Subway,3.4,14,Fast Food,$,“Sub Sandwiches”,-37.8166565,144.9668841,Fast Food,61.6
1496,DuNord,4.3,11,"Bar, Pub",$$ - $$$,“Drinks were cold. Service was great!”,-37.8136175,144.9619148,Pub,58.3
1497,Squire's Loft,4.3,11,"Steakhouse, Australian",$$ - $$$,“Great Steak Experience in the Melbourne CBD”,-37.8357683,144.9738758,Australian,58.3
1498,Queenie's Restaurant & Cafe,4.7,10,"Vietnamese, Australian",,“Queenie owns this Asian Cafe”,34.2366906,-84.4917775,Australian,57
1499,Shinoki,4.7,10,Sushi,$$ - $$$,“Hidden gem in south Yarra”,-37.8390448,144.9911133,Japanese,57
1500,Mr Kwok,3.9,12,"Chinese, Asian",,“Don't judge a book by its cover”,-37.8118189,144.9651301,Chinese,58.8
1624,Dumplings Plus,3.9,10,,,“Yum Food”,-37.8119133,144.964704,,49
1502,Thailander,3.9,12,"Asian, Thai",$,“Not the best”,-37.8102292,144.9624082,Thai,58.8
1503,Allegra Cafe - St Kilda Road,4.2,11,"Cafe, Australian",$,“... is a good range of cafe and Vietnam...”,-37.8480999,144.9789777,Australian,57.2
1504,The Wanderer Thai Kitchen and Bar,4.2,11,"Thai, Asian",$$ - $$$,“Loved green chicken curry and sticky ri...”,-37.8128653,144.9607452,Thai,57.2
1505,Arcadia Hotel,4.2,11,"Bar, Pub",$$ - $$$,“Nice pub meals”,-37.838539,144.98666,Pub,57.2
1506,The First Bigmama,4.2,11,"Asian, Korean",$,“Quick service and good food at reasonable...”,-37.8059652,144.9632784,Korean,57.2
1507,Boost Juice,4.2,11,Fast Food,,“Boost”,-37.8102795,144.9633238,Fast Food,57.2
1508,Acca Roni,4.2,11,Italian,$$ - $$$,“Very Nice Italian”,-37.8265889,144.9670222,Italian,57.2
1625,Fat Oma,3.9,10,"Asian, Indonesian",$,"“Fat Oma, Melbourne”",-37.8127956,144.9655729,Malaysian,49
1634,Lobby Bar,4.3,9,Australian,,“Good bar food”,-37.815847,144.9674235,Australian,47.7
1511,Bar Carlo,4.6,10,Italian,$$ - $$$,“Great place”,-37.812087,144.972347,Italian,56
1512,The South Melbourne Trader,4.6,10,"Cafe, International",$$ - $$$,“Lunch time!!”,-37.8320111,144.9559391,Caf�,56
1635,Penang Village,4.3,9,"Asian, Malaysian",,“Great improvement from my last visit...”,-37.7965168,145.1795924,Malaysian,47.7
1514,Pho Non La,4.6,10,Vietnamese,$,“Reunion party with close friends”,-37.804426,144.966564,Vietnamese,56
1515,Pepper Chilli,4.6,10,Chinese,,“Tasty and quick service”,-37.7681143,144.9250031,Chinese,56
1516,Tokyo Pop,3.8,12,"Japanese, Asian",,“Friendly Place”,-37.8124208,144.9638324,Japanese,57.6
1517,Prime House,3.5,13,Steakhouse,$$ - $$$,“Free Muffin”,-37.8468883,144.9786195,Steakhouse,58.5
1518,Yang's Dumpling,4.1,11,"Chinese, Asian",$,“Tasty dumplings and awesome chilli oil”,-37.8105748,144.9695624,Chinese,56.1
1519,Parrot Seafood BBQ House,4.1,11,"Chinese, Seafood",$$ - $$$,“Best seafood in Melbourne?”,-37.7885702,144.9313283,Chinese,56.1
1520,Hoit Yim Chinese Restaurant,4.1,11,"Chinese, Asian",$,“Every suburb should have one.”,-37.775788,145.018436,Chinese,56.1
1521,Brewista,4.1,11,Cafe,$$ - $$$,“Great staff”,-37.7531979,145.0107242,Caf�,56.1
1522,Belvga Fish & Chippery,4.5,10,"Seafood, Fast Food",,“Pretty Much Perfect!”,-37.8383805,144.9877676,Seafood,55
1523,Cocobei,4.5,10,"Bar, Cafe",$$ - $$$,“Delicious find for breakfast.”,-37.8142785,144.9395854,Caf�,55
1524,Nizams Indian Restaurant,3.7,12,Indian,$,“Halal food”,-37.8048728,144.9487619,Indian,56.4
1525,Water Flame,3.7,12,"Chinese, Asian",$$ - $$$,“Excellent laksa”,-37.811835,144.959702,Chinese,56.4
1526,Donatos,3.7,12,"Italian, Cafe",,“Atmospheric site”,-37.8151539,144.9597317,Italian,56.4
1527,Nando's,3.7,12,"European, Portuguese",$,“Chicken feed”,-37.817553,144.964412,Europe,56.4
1528,Jones The Grocer,3.7,12,"Cafe, Australian",$$ - $$$,"“good food, good location, service with a...”",-37.8866798,145.0846487,Australian,56.4
1529,Subway,3.4,13,"Fast Food, Italian",$,“Up sell too pushy. Entered”,-37.8166565,144.9668841,Italian,57.2
1530,Mr,4.4,10,"Chinese, Asian",$$ - $$$,“Lovely vegetarian Asian food”,-37.8389362,144.9750694,Chinese,54
1531,Mr,4.4,10,Cafe,$,“Great place for breakfast”,-37.8389362,144.9750694,Caf�,54
1532,Victoria's Secret Bar and Cafe,4.4,10,Cafe,$,“Relaxe and cozy happy hour”,-37.808414,144.974314,Caf�,54
1533,Pho No.1,4.4,10,Vietnamese,$,“Delicious beef Pho and interesting rice...”,-37.949145,145.151706,Vietnamese,54
1534,Botica,4,11,"Cafe, Australian",,“Super coffee”,-37.8127382,144.9638338,Australian,55
1535,Zhouhan No.1 Dumpling House,4,11,Chinese,$$ - $$$,“Yummy Spicy Szechwan dishes”,-37.8327544,144.9692616,Chinese,55
1536,Corniche Mediterranean Restaurant,4.4,10,"Lebanese, Mediterranean",$$ - $$$,"“Try their traditional Tea with Fresh mint, or with Cinnamon, enjoy your littl...”",-37.8244251,144.9442149,Mediterranean,54
1537,Kanda Sushi Noodle Bar,4.4,10,"Japanese, Sushi",$,“Best little asian food in town”,-37.8110446,144.9596098,Japanese,54
1538,Ginger & White,4,11,"Cafe, Australian",$$ - $$$,“quiet snack”,22.357424,114.1268538,Australian,55
1539,Schnitz,4,11,"American, European",,“Basic but nice”,-37.8390554,144.9958505,American,55
1637,Laksa King Kitchen,4.3,9,"Asian, Malaysian",$,“Good regional laksa”,-37.9590924,145.0544725,Malaysian,47.7
1642,The Hack,4.3,9,"American, Bar",$$ - $$$,“Just OK”,-37.834618,144.946425,American,47.7
1542,Gourmet Pizza Bar,3.1,14,"Pizza, Italian",$,“Room for improvement...”,-37.810074,144.985476,Italian,57.4
1644,Wagamama,4.3,9,,,“Lacklustre service”,-37.812449,144.9673463,,47.7
1544,Dolcetti,4.8,9,Italian,$$ - $$$,“Little cafe with a BIG Heart! Best...”,-37.8058038,144.9540694,Italian,52.2
1648,The Apartment,4.8,8,Australian,,“Delicious food”,-37.824882,145.057728,Australian,46.4
1546,Salsa's,2.4,18,"Mexican, Fast Food",$,“Tiny portions”,-37.8204538,144.9498936,Mexican,61.2
1654,Cinnamon's Sri Lankan Cuisine,4.2,9,"Asian, Sri Lankan",$,“Quite good Sri Lankan resturarant”,-37.8418983,144.9770773,Malaysian,46.8
1655,Liminal,4.2,9,Australian,$$ - $$$,“Instagram: @ediblemelbourne”,-37.8153873,144.9687692,Australian,46.8
